product,price,quantity,date,region,sales
vermilion morsel,4.99,477,23-11-2021,south,2380.23
vermilion morsel,4.99,437,23-11-2021,east,2180.63
vermilion morsel,4.99,415,23-11-2021,west,2070.85
lapis morsel,1.99,428,23-11-2021,north,851.72
lapis morsel,1.99,413,23-11-2021,south,821.87
lapis morsel,1.99,490,23-11-2021,east,975.1
lapis morsel,1.99,483,23-11-2021,west,961.17
pink morsel,5,482,24-11-2021,north,2410
pink morsel,5,403,24-11-2021,south,2015
pink morsel,5,404,24-11-2021,east,2020
pink morsel,5,412,24-11-2021,west,2060
gold morsel,9.99,476,24-11-2021,north,4755.24
gold morsel,9.99,480,24-11-2021,south,4795.2
gold morsel,9.99,419,24-11-2021,east,4185.81
gold morsel,9.99,451,24-11-2021,west,4505.49
magenta morsel,2.5,405,24-11-2021,north,1012.5
magenta morsel,2.5,486,24-11-2021,south,1215
magenta morsel,2.5,483,24-11-2021,east,1207.5
magenta morsel,2.5,490,24-11-2021,west,1225
chartreuse morsel,3,477,24-11-2021,north,1431
chartreuse morsel,3,457,24-11-2021,south,1371
chartreuse morsel,3,419,24-11-2021,east,1257
chartreuse morsel,3,485,24-11-2021,west,1455
periwinkle morsel,1.25,438,24-11-2021,north,547.5
periwinkle morsel,1.25,490,24-11-2021,south,612.5
periwinkle morsel,1.25,500,24-11-2021,east,625
periwinkle morsel,1.25,415,24-11-2021,west,518.75
vermilion morsel,4.99,428,24-11-2021,north,2135.72
vermilion morsel,4.99,460,24-11-2021,south,2295.4
vermilion morsel,4.99,456,24-11-2021,east,2275.44
vermilion morsel,4.99,480,24-11-2021,west,2395.2
lapis morsel,1.99,432,24-11-2021,north,859.68
lapis morsel,1.99,458,24-11-2021,south,911.42
lapis morsel,1.99,453,24-11-2021,east,901.47
lapis morsel,1.99,451,24-11-2021,west,897.49
pink morsel,5,482,25-11-2021,north,2410
pink morsel,5,497,25-11-2021,south,2485
pink morsel,5,489,25-11-2021,east,2445
pink morsel,5,457,25-11-2021,west,2285
gold morsel,9.99,425,25-11-2021,north,4245.75
gold morsel,9.99,421,25-11-2021,south,4205.79
gold morsel,9.99,405,25-11-2021,east,4045.95
gold morsel,9.99,418,25-11-2021,west,4175.82
magenta morsel,2.5,496,25-11-2021,north,1240
magenta morsel,2.5,475,25-11-2021,south,1187.5
magenta morsel,2.5,497,25-11-2021,east,1242.5
magenta morsel,2.5,483,25-11-2021,west,1207.5
chartreuse morsel,3,493,25-11-2021,north,1479
chartreuse morsel,3,405,25-11-2021,south,1215
chartreuse morsel,3,488,25-11-2021,east,1464
chartreuse morsel,3,411,25-11-2021,west,1233
periwinkle morsel,1.25,473,25-11-2021,north,591.25
periwinkle morsel,1.25,450,25-11-2021,south,562.5
periwinkle morsel,1.25,488,25-11-2021,east,610
periwinkle morsel,1.25,469,25-11-2021,west,586.25
vermilion morsel,4.99,471,25-11-2021,north,2350.29
vermilion morsel,4.99,440,25-11-2021,south,2195.6
vermilion morsel,4.99,496,25-11-2021,east,2475.04
vermilion morsel,4.99,422,25-11-2021,west,2105.78
lapis morsel,1.99,408,25-11-2021,north,811.92
lapis morsel,1.99,469,25-11-2021,south,933.31
lapis morsel,1.99,474,25-11-2021,east,943.26
lapis morsel,1.99,455,25-11-2021,west,905.45
pink morsel,5,498,26-11-2021,north,2490
pink morsel,5,443,26-11-2021,south,2215
pink morsel,5,403,26-11-2021,east,2015
pink morsel,5,414,26-11-2021,west,2070
gold morsel,9.99,447,26-11-2021,north,4465.53
gold morsel,9.99,485,26-11-2021,south,4845.15
gold morsel,9.99,437,26-11-2021,east,4365.63
gold morsel,9.99,430,26-11-2021,west,4295.7
magenta morsel,2.5,470,26-11-2021,north,1175
magenta morsel,2.5,473,26-11-2021,south,1182.5
magenta morsel,2.5,437,26-11-2021,east,1092.5
magenta morsel,2.5,415,26-11-2021,west,1037.5
chartreuse morsel,3,451,26-11-2021,north,1353
chartreuse morsel,3,471,26-11-2021,south,1413
chartreuse morsel,3,451,26-11-2021,east,1353
chartreuse morsel,3,431,26-11-2021,west,1293
periwinkle morsel,1.25,483,26-11-2021,north,603.75
periwinkle morsel,1.25,409,26-11-2021,south,511.25
periwinkle morsel,1.25,453,26-11-2021,east,566.25
periwinkle morsel,1.25,459,26-11-2021,west,573.75
vermilion morsel,4.99,469,26-11-2021,north,2340.31
vermilion morsel,4.99,491,26-11-2021,south,2450.09
vermilion morsel,4.99,442,26-11-2021,east,2205.58
vermilion morsel,4.99,418,26-11-2021,west,2085.82
lapis morsel,1.99,433,26-11-2021,north,861.67
lapis morsel,1.99,424,26-11-2021,south,843.76
lapis morsel,1.99,403,26-11-2021,east,801.97
lapis morsel,1.99,411,26-11-2021,west,817.89
pink morsel,5,434,27-11-2021,north,2170
pink morsel,5,447,27-11-2021,south,2235
pink morsel,5,429,27-11-2021,east,2145
pink morsel,5,474,27-11-2021,west,2370
gold morsel,9.99,434,27-11-2021,north,4335.66
gold morsel,9.99,480,27-11-2021,south,4795.2
gold morsel,9.99,491,27-11-2021,east,4905.09
gold morsel,9.99,488,27-11-2021,west,4875.12
magenta morsel,2.5,467,27-11-2021,north,1167.5
magenta morsel,2.5,498,27-11-2021,south,1245
magenta morsel,2.5,454,27-11-2021,east,1135
magenta morsel,2.5,402,27-11-2021,west,1005
chartreuse morsel,3,415,27-11-2021,north,1245
chartreuse morsel,3,462,27-11-2021,south,1386
chartreuse morsel,3,462,27-11-2021,east,1386
chartreuse morsel,3,489,27-11-2021,west,1467
periwinkle morsel,1.25,423,27-11-2021,north,528.75
periwinkle morsel,1.25,442,27-11-2021,south,552.5
periwinkle morsel,1.25,489,27-11-2021,east,611.25
periwinkle morsel,1.25,428,27-11-2021,west,535
vermilion morsel,4.99,465,27-11-2021,north,2320.35
vermilion morsel,4.99,409,27-11-2021,south,2040.91
vermilion morsel,4.99,445,27-11-2021,east,2220.55
vermilion morsel,4.99,445,27-11-2021,west,2220.55
lapis morsel,1.99,440,27-11-2021,north,875.6
lapis morsel,1.99,428,27-11-2021,south,851.72
lapis morsel,1.99,431,27-11-2021,east,857.69
lapis morsel,1.99,485,27-11-2021,west,965.15
pink morsel,5,407,28-11-2021,north,2035
pink morsel,5,467,28-11-2021,south,2335
pink morsel,5,478,28-11-2021,east,2390
pink morsel,5,500,28-11-2021,west,2500
gold morsel,9.99,443,28-11-2021,north,4425.57
gold morsel,9.99,429,28-11-2021,south,4285.71
gold morsel,9.99,422,28-11-2021,east,4215.78
gold morsel,9.99,479,28-11-2021,west,4785.21
magenta morsel,2.5,496,28-11-2021,north,1240
magenta morsel,2.5,490,28-11-2021,south,1225
magenta morsel,2.5,467,28-11-2021,east,1167.5
magenta morsel,2.5,413,28-11-2021,west,1032.5
chartreuse morsel,3,413,28-11-2021,north,1239
chartreuse morsel,3,429,28-11-2021,south,1287
chartreuse morsel,3,405,28-11-2021,east,1215
chartreuse morsel,3,453,28-11-2021,west,1359
periwinkle morsel,1.25,419,28-11-2021,north,523.75
periwinkle morsel,1.25,490,28-11-2021,south,612.5
periwinkle morsel,1.25,462,28-11-2021,east,577.5
periwinkle morsel,1.25,411,28-11-2021,west,513.75
vermilion morsel,4.99,438,28-11-2021,north,2185.62
vermilion morsel,4.99,493,28-11-2021,south,2460.07
vermilion morsel,4.99,400,28-11-2021,east,1996
vermilion morsel,4.99,491,28-11-2021,west,2450.09
lapis morsel,1.99,478,28-11-2021,north,951.22
lapis morsel,1.99,454,28-11-2021,south,903.46
lapis morsel,1.99,428,28-11-2021,east,851.72
lapis morsel,1.99,400,28-11-2021,west,796
pink morsel,5,436,29-11-2021,north,2180
pink morsel,5,499,29-11-2021,south,2495
pink morsel,5,434,29-11-2021,east,2170
pink morsel,5,455,29-11-2021,west,2275
gold morsel,9.99,419,29-11-2021,north,4185.81
gold morsel,9.99,429,29-11-2021,south,4285.71
gold morsel,9.99,414,29-11-2021,east,4135.86
gold morsel,9.99,410,29-11-2021,west,4095.9
magenta morsel,2.5,458,29-11-2021,north,1145
magenta morsel,2.5,472,29-11-2021,south,1180
magenta morsel,2.5,424,29-11-2021,east,1060
magenta morsel,2.5,406,29-11-2021,west,1015
chartreuse morsel,3,446,29-11-2021,north,1338
chartreuse morsel,3,481,29-11-2021,south,1443
chartreuse morsel,3,407,29-11-2021,east,1221
chartreuse morsel,3,487,29-11-2021,west,1461
periwinkle morsel,1.25,427,29-11-2021,north,533.75
periwinkle morsel,1.25,499,29-11-2021,south,623.75
periwinkle morsel,1.25,455,29-11-2021,east,568.75
periwinkle morsel,1.25,406,29-11-2021,west,507.5
vermilion morsel,4.99,447,29-11-2021,north,2230.53
vermilion morsel,4.99,410,29-11-2021,south,2045.9
vermilion morsel,4.99,492,29-11-2021,east,2455.08
vermilion morsel,4.99,438,29-11-2021,west,2185.62
lapis morsel,1.99,426,29-11-2021,north,847.74
lapis morsel,1.99,495,29-11-2021,south,985.05
lapis morsel,1.99,448,29-11-2021,east,891.52
lapis morsel,1.99,498,29-11-2021,west,991.02
pink morsel,5,453,30-11-2021,north,2265
pink morsel,5,407,30-11-2021,south,2035
pink morsel,5,496,30-11-2021,east,2480
pink morsel,5,478,30-11-2021,west,2390
gold morsel,9.99,419,30-11-2021,north,4185.81
gold morsel,9.99,455,30-11-2021,south,4545.45
gold morsel,9.99,402,30-11-2021,east,4015.98
gold morsel,9.99,438,30-11-2021,west,4375.62
magenta morsel,2.5,428,30-11-2021,north,1070
magenta morsel,2.5,426,30-11-2021,south,1065
magenta morsel,2.5,481,30-11-2021,east,1202.5
magenta morsel,2.5,498,30-11-2021,west,1245
chartreuse morsel,3,410,30-11-2021,north,1230
chartreuse morsel,3,435,30-11-2021,south,1305
chartreuse morsel,3,407,30-11-2021,east,1221
chartreuse morsel,3,439,30-11-2021,west,1317
periwinkle morsel,1.25,486,30-11-2021,north,607.5
periwinkle morsel,1.25,472,30-11-2021,south,590
periwinkle morsel,1.25,411,30-11-2021,east,513.75
periwinkle morsel,1.25,491,30-11-2021,west,613.75
vermilion morsel,4.99,429,30-11-2021,north,2140.71
vermilion morsel,4.99,488,30-11-2021,south,2435.12
vermilion morsel,4.99,409,30-11-2021,east,2040.91
vermilion morsel,4.99,469,30-11-2021,west,2340.31
lapis morsel,1.99,411,30-11-2021,north,817.89
lapis morsel,1.99,409,30-11-2021,south,813.91
lapis morsel,1.99,426,30-11-2021,east,847.74
lapis morsel,1.99,453,30-11-2021,west,901.47
pink morsel,5,483,01-12-2021,north,2415
pink morsel,5,455,01-12-2021,south,2275
pink morsel,5,420,01-12-2021,east,2100
pink morsel,5,421,01-12-2021,west,2105
gold morsel,9.99,443,01-12-2021,north,4425.57
gold morsel,9.99,470,01-12-2021,south,4695.3
gold morsel,9.99,452,01-12-2021,east,4515.48
gold morsel,9.99,460,01-12-2021,west,4595.4
magenta morsel,2.5,424,01-12-2021,north,1060
magenta morsel,2.5,487,01-12-2021,south,1217.5
magenta morsel,2.5,400,01-12-2021,east,1000
magenta morsel,2.5,450,01-12-2021,west,1125
chartreuse morsel,3,488,01-12-2021,north,1464
chartreuse morsel,3,477,01-12-2021,south,1431
chartreuse morsel,3,433,01-12-2021,east,1299
chartreuse morsel,3,491,01-12-2021,west,1473
periwinkle morsel,1.25,428,01-12-2021,north,535
periwinkle morsel,1.25,494,01-12-2021,south,617.5
periwinkle morsel,1.25,400,01-12-2021,east,500
periwinkle morsel,1.25,490,01-12-2021,west,612.5
vermilion morsel,4.99,460,01-12-2021,north,2295.4
vermilion morsel,4.99,428,01-12-2021,south,2135.72
vermilion morsel,4.99,478,01-12-2021,east,2385.22
vermilion morsel,4.99,490,01-12-2021,west,2445.1
lapis morsel,1.99,480,01-12-2021,north,955.2
lapis morsel,1.99,464,01-12-2021,south,923.36
lapis morsel,1.99,466,01-12-2021,east,927.34
lapis morsel,1.99,415,01-12-2021,west,825.85
pink morsel,5,466,02-12-2021,north,2330
pink morsel,5,434,02-12-2021,south,2170
pink morsel,5,492,02-12-2021,east,2460
pink morsel,5,440,02-12-2021,west,2200
gold morsel,9.99,462,02-12-2021,north,4615.38
gold morsel,9.99,426,02-12-2021,south,4255.74
gold morsel,9.99,492,02-12-2021,east,4915.08
gold morsel,9.99,414,02-12-2021,west,4135.86
magenta morsel,2.5,449,02-12-2021,north,1122.5
magenta morsel,2.5,408,02-12-2021,south,1020
magenta morsel,2.5,420,02-12-2021,east,1050
magenta morsel,2.5,481,02-12-2021,west,1202.5
chartreuse morsel,3,438,02-12-2021,north,1314
chartreuse morsel,3,477,02-12-2021,south,1431
chartreuse morsel,3,411,02-12-2021,east,1233
chartreuse morsel,3,454,02-12-2021,west,1362
periwinkle morsel,1.25,444,02-12-2021,north,555
periwinkle morsel,1.25,441,02-12-2021,south,551.25
periwinkle morsel,1.25,455,02-12-2021,east,568.75
periwinkle morsel,1.25,484,02-12-2021,west,605
vermilion morsel,4.99,442,02-12-2021,north,2205.58
vermilion morsel,4.99,485,02-12-2021,south,2420.15
vermilion morsel,4.99,421,02-12-2021,east,2100.79
vermilion morsel,4.99,459,02-12-2021,west,2290.41
lapis morsel,1.99,432,02-12-2021,north,859.68
lapis morsel,1.99,416,02-12-2021,south,827.84
lapis morsel,1.99,411,02-12-2021,east,817.89
lapis morsel,1.99,453,02-12-2021,west,901.47
pink morsel,5,445,03-12-2021,north,2225
pink morsel,5,470,03-12-2021,south,2350
pink morsel,5,425,03-12-2021,east,2125
pink morsel,5,449,03-12-2021,west,2245
gold morsel,9.99,444,03-12-2021,north,4435.56
gold morsel,9.99,421,03-12-2021,south,4205.79
gold morsel,9.99,482,03-12-2021,east,4815.18
gold morsel,9.99,422,03-12-2021,west,4215.78
magenta morsel,2.5,491,03-12-2021,north,1227.5
magenta morsel,2.5,446,03-12-2021,south,1115
magenta morsel,2.5,408,03-12-2021,east,1020
magenta morsel,2.5,402,03-12-2021,west,1005
chartreuse morsel,3,454,03-12-2021,north,1362
chartreuse morsel,3,419,03-12-2021,south,1257
chartreuse morsel,3,436,03-12-2021,east,1308
chartreuse morsel,3,489,03-12-2021,west,1467
periwinkle morsel,1.25,443,03-12-2021,north,553.75
periwinkle morsel,1.25,417,03-12-2021,south,521.25
periwinkle morsel,1.25,424,03-12-2021,east,530
periwinkle morsel,1.25,419,03-12-2021,west,523.75
vermilion morsel,4.99,478,03-12-2021,north,2385.22
vermilion morsel,4.99,492,03-12-2021,south,2455.08
vermilion morsel,4.99,463,03-12-2021,east,2310.37
vermilion morsel,4.99,433,03-12-2021,west,2160.67
lapis morsel,1.99,421,03-12-2021,north,837.79
lapis morsel,1.99,420,03-12-2021,south,835.8
lapis morsel,1.99,404,03-12-2021,east,803.96
lapis morsel,1.99,465,03-12-2021,west,925.35
pink morsel,5,405,04-12-2021,north,2025
pink morsel,5,402,04-12-2021,south,2010
pink morsel,5,401,04-12-2021,east,2005
pink morsel,5,491,04-12-2021,west,2455
gold morsel,9.99,444,04-12-2021,north,4435.56
gold morsel,9.99,404,04-12-2021,south,4035.96
gold morsel,9.99,402,04-12-2021,east,4015.98
gold morsel,9.99,402,04-12-2021,west,4015.98
magenta morsel,2.5,423,04-12-2021,north,1057.5
magenta morsel,2.5,474,04-12-2021,south,1185
magenta morsel,2.5,469,04-12-2021,east,1172.5
magenta morsel,2.5,466,04-12-2021,west,1165
chartreuse morsel,3,460,04-12-2021,north,1380
chartreuse morsel,3,450,04-12-2021,south,1350
chartreuse morsel,3,497,04-12-2021,east,1491
chartreuse morsel,3,477,04-12-2021,west,1431
periwinkle morsel,1.25,449,04-12-2021,north,561.25
periwinkle morsel,1.25,497,04-12-2021,south,621.25
periwinkle morsel,1.25,445,04-12-2021,east,556.25
periwinkle morsel,1.25,464,04-12-2021,west,580
vermilion morsel,4.99,430,04-12-2021,north,2145.7
vermilion morsel,4.99,419,04-12-2021,south,2090.81
vermilion morsel,4.99,485,04-12-2021,east,2420.15
vermilion morsel,4.99,406,04-12-2021,west,2025.94
lapis morsel,1.99,423,04-12-2021,north,841.77
lapis morsel,1.99,462,04-12-2021,south,919.38
lapis morsel,1.99,489,04-12-2021,east,973.11
lapis morsel,1.99,417,04-12-2021,west,829.83
pink morsel,5,426,05-12-2021,north,2130
pink morsel,5,489,05-12-2021,south,2445
pink morsel,5,438,05-12-2021,east,2190
pink morsel,5,453,05-12-2021,west,2265
gold morsel,9.99,489,05-12-2021,north,4885.11
gold morsel,9.99,402,05-12-2021,south,4015.98
gold morsel,9.99,451,05-12-2021,east,4505.49
gold morsel,9.99,404,05-12-2021,west,4035.96
magenta morsel,2.5,444,05-12-2021,north,1110
magenta morsel,2.5,490,05-12-2021,south,1225
magenta morsel,2.5,427,05-12-2021,east,1067.5
magenta morsel,2.5,414,05-12-2021,west,1035
chartreuse morsel,3,462,05-12-2021,north,1386
chartreuse morsel,3,430,05-12-2021,south,1290
chartreuse morsel,3,493,05-12-2021,east,1479
chartreuse morsel,3,470,05-12-2021,west,1410
periwinkle morsel,1.25,440,05-12-2021,north,550
periwinkle morsel,1.25,433,05-12-2021,south,541.25
periwinkle morsel,1.25,468,05-12-2021,east,585
periwinkle morsel,1.25,486,05-12-2021,west,607.5
vermilion morsel,4.99,481,05-12-2021,north,2400.19
vermilion morsel,4.99,440,05-12-2021,south,2195.6
vermilion morsel,4.99,462,05-12-2021,east,2305.38
vermilion morsel,4.99,451,05-12-2021,west,2250.49
lapis morsel,1.99,482,05-12-2021,north,959.18
lapis morsel,1.99,444,05-12-2021,south,883.56
lapis morsel,1.99,413,05-12-2021,east,821.87
lapis morsel,1.99,439,05-12-2021,west,873.61
pink morsel,5,476,06-12-2021,north,2380
pink morsel,5,447,06-12-2021,south,2235
pink morsel,5,440,06-12-2021,east,2200
pink morsel,5,440,06-12-2021,west,2200
gold morsel,9.99,489,06-12-2021,north,4885.11
gold morsel,9.99,459,06-12-2021,south,4585.41
gold morsel,9.99,489,06-12-2021,east,4885.11
gold morsel,9.99,416,06-12-2021,west,4155.84
magenta morsel,2.5,426,06-12-2021,north,1065
magenta morsel,2.5,422,06-12-2021,south,1055
magenta morsel,2.5,481,06-12-2021,east,1202.5
magenta morsel,2.5,459,06-12-2021,west,1147.5
chartreuse morsel,3,424,06-12-2021,north,1272
chartreuse morsel,3,459,06-12-2021,south,1377
chartreuse morsel,3,485,06-12-2021,east,1455
chartreuse morsel,3,465,06-12-2021,west,1395
periwinkle morsel,1.25,496,06-12-2021,north,620
periwinkle morsel,1.25,467,06-12-2021,south,583.75
periwinkle morsel,1.25,495,06-12-2021,east,618.75
periwinkle morsel,1.25,466,06-12-2021,west,582.5
vermilion morsel,4.99,439,06-12-2021,north,2190.61
vermilion morsel,4.99,458,06-12-2021,south,2285.42
vermilion morsel,4.99,408,06-12-2021,east,2035.92
vermilion morsel,4.99,405,06-12-2021,west,2020.95
lapis morsel,1.99,478,06-12-2021,north,951.22
lapis morsel,1.99,470,06-12-2021,south,935.3
lapis morsel,1.99,402,06-12-2021,east,799.98
lapis morsel,1.99,434,06-12-2021,west,863.66
pink morsel,5,418,07-12-2021,north,2090
pink morsel,5,433,07-12-2021,south,2165
pink morsel,5,460,07-12-2021,east,2300
pink morsel,5,480,07-12-2021,west,2400
gold morsel,9.99,474,07-12-2021,north,4735.26
gold morsel,9.99,485,07-12-2021,south,4845.15
gold morsel,9.99,441,07-12-2021,east,4405.59
gold morsel,9.99,454,07-12-2021,west,4535.46
magenta morsel,2.5,453,07-12-2021,north,1132.5
magenta morsel,2.5,492,07-12-2021,south,1230
magenta morsel,2.5,427,07-12-2021,east,1067.5
magenta morsel,2.5,495,07-12-2021,west,1237.5
chartreuse morsel,3,417,07-12-2021,north,1251
chartreuse morsel,3,424,07-12-2021,south,1272
chartreuse morsel,3,457,07-12-2021,east,1371
chartreuse morsel,3,443,07-12-2021,west,1329
periwinkle morsel,1.25,420,07-12-2021,north,525
periwinkle morsel,1.25,426,07-12-2021,south,532.5
periwinkle morsel,1.25,457,07-12-2021,east,571.25
periwinkle morsel,1.25,495,07-12-2021,west,618.75
vermilion morsel,4.99,402,07-12-2021,north,2005.98
vermilion morsel,4.99,471,07-12-2021,south,2350.29
vermilion morsel,4.99,414,07-12-2021,east,2065.86
vermilion morsel,4.99,459,07-12-2021,west,2290.41
lapis morsel,1.99,471,07-12-2021,north,937.29
lapis morsel,1.99,457,07-12-2021,south,909.43
lapis morsel,1.99,494,07-12-2021,east,983.06
lapis morsel,1.99,484,07-12-2021,west,963.16
pink morsel,5,427,08-12-2021,north,2135
pink morsel,5,463,08-12-2021,south,2315
pink morsel,5,475,08-12-2021,east,2375
pink morsel,5,416,08-12-2021,west,2080
gold morsel,9.99,400,08-12-2021,north,3996
gold morsel,9.99,491,08-12-2021,south,4905.09
gold morsel,9.99,482,08-12-2021,east,4815.18
gold morsel,9.99,442,08-12-2021,west,4415.58
magenta morsel,2.5,444,08-12-2021,north,1110
magenta morsel,2.5,412,08-12-2021,south,1030
magenta morsel,2.5,437,08-12-2021,east,1092.5
magenta morsel,2.5,477,08-12-2021,west,1192.5
chartreuse morsel,3,479,08-12-2021,north,1437
chartreuse morsel,3,405,08-12-2021,south,1215
chartreuse morsel,3,427,08-12-2021,east,1281
chartreuse morsel,3,474,08-12-2021,west,1422
periwinkle morsel,1.25,429,08-12-2021,north,536.25
periwinkle morsel,1.25,411,08-12-2021,south,513.75
periwinkle morsel,1.25,487,08-12-2021,east,608.75
periwinkle morsel,1.25,498,08-12-2021,west,622.5
vermilion morsel,4.99,483,08-12-2021,north,2410.17
vermilion morsel,4.99,428,08-12-2021,south,2135.72
vermilion morsel,4.99,429,08-12-2021,east,2140.71
vermilion morsel,4.99,486,08-12-2021,west,2425.14
lapis morsel,1.99,442,08-12-2021,north,879.58
lapis morsel,1.99,437,08-12-2021,south,869.63
lapis morsel,1.99,467,08-12-2021,east,929.33
lapis morsel,1.99,487,08-12-2021,west,969.13
pink morsel,5,454,09-12-2021,north,2270
pink morsel,5,486,09-12-2021,south,2430
pink morsel,5,467,09-12-2021,east,2335
pink morsel,5,413,09-12-2021,west,2065
gold morsel,9.99,407,09-12-2021,north,4065.93
gold morsel,9.99,479,09-12-2021,south,4785.21
gold morsel,9.99,425,09-12-2021,east,4245.75
gold morsel,9.99,451,09-12-2021,west,4505.49
magenta morsel,2.5,430,09-12-2021,north,1075
magenta morsel,2.5,483,09-12-2021,south,1207.5
magenta morsel,2.5,433,09-12-2021,east,1082.5
magenta morsel,2.5,440,09-12-2021,west,1100
chartreuse morsel,3,494,09-12-2021,north,1482
